CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn,Occupation,WebsiteVisitFrequency
297,45,Male,Phoenix,Gold,3,253.33,Electronics,2023-03-21,0,Part-Time Employed,3
298,58,Female,Dallas,Gold,72,909.03,Home Goods,2023-11-12,0,Part-Time Employed,72
299,54,Female,San Diego,Bronze,3,4797.15,Sports,2023-08-05,1,Full-Time Employed,3
300,66,Male,San Diego,Platinum,26,3004.68,Home Goods,2023-10-15,1,Retired,26
301,43,Female,Chicago,Gold,47,2801.91,Electronics,2023-01-08,0,Part-Time Employed,47
302,21,Male,San Antonio,Bronze,6,4086.36,Clothing,2023-07-18,0,Student,6
303,57,Female,Houston,Silver,17,294.94,Sports,2023-08-21,1,Part-Time Employed,17
304,53,Female,Los Angeles,Silver,9,167.8,Books,2023-05-06,0,Part-Time Employed,9
305,68,Female,Phoenix,Gold,82,4840.72,Clothing,2023-12-09,0,Retired,82
306,48,Female,Los Angeles,Gold,93,4160.0,Electronics,2023-04-01,0,Full-Time Employed,93
307,47,Female,New York,Platinum,79,3762.17,Sports,2023-04-23,0,Full-Time Employed,79
308,67,Female,New York,Gold,57,862.93,Electronics,2023-04-18,1,Retired,57
309,51,Male,San Jose,Silver,7,2435.36,Electronics,2023-12-08,0,Part-Time Employed,7
310,36,Male,Phoenix,Bronze,78,4692.74,Books,2023-10-05,0,Full-Time Employed,78
311,35,Female,Houston,Bronze,57,4674.64,Electronics,2023-10-02,0,Full-Time Employed,57
312,47,Male,Houston,Platinum,93,145.31,Electronics,2023-02-03,0,Part-Time Employed,93
313,38,Female,Phoenix,Bronze,4,3787.21,Electronics,2023-03-06,0,Full-Time Employed,4
314,20,Female,Dallas,Platinum,60,130.57,Books,2023-01-13,1,Student,60
315,23,Female,Phoenix,Gold,5,4923.08,Home Goods,2023-09-16,0,Full-Time Employed,5
316,55,Female,San Diego,Bronze,1,2143.14,Electronics,2023-09-24,0,Part-Time Employed,1
317,30,Male,Los Angeles,Platinum,76,4870.24,Electronics,2023-09-27,0,Full-Time Employed,76
318,62,Male,Houston,Platinum,39,1901.96,Clothing,2023-07-18,0,Retired,39
319,20,Male,New York,Gold,7,1536.62,Sports,2023-12-05,1,Student,7
320,65,Male,Houston,Silver,21,1649.83,Sports,2023-11-01,0,Retired,21
321,45,Male,Dallas,Bronze,71,3680.33,Sports,2023-04-30,1,Full-Time Employed,71
322,39,Male,San Antonio,Gold,17,1078.4,Sports,2023-12-02,0,Part-Time Employed,17
323,57,Male,Houston,Bronze,65,4333.88,Sports,2023-09-27,1,Full-Time Employed,65
324,57,Female,San Diego,Silver,68,2993.81,Clothing,2023-03-13,0,Part-Time Employed,68
325,29,Male,San Antonio,Bronze,70,4852.56,Books,2023-06-16,0,Full-Time Employed,70
326,40,Male,San Antonio,Platinum,62,4936.72,Sports,2023-05-31,0,Full-Time Employed,62
327,48,Male,New York,Bronze,40,1007.39,Clothing,2023-05-09,0,Part-Time Employed,40
328,35,Female,Los Angeles,Platinum,60,4783.33,Clothing,2023-07-21,0,Full-Time Employed,60
329,24,Male,San Jose,Silver,81,328.04,Electronics,2023-04-24,0,Part-Time Employed,81
330,25,Female,New York,Platinum,90,236.53,Sports,2023-06-24,1,Part-Time Employed,90
331,36,Female,Philadelphia,Gold,95,4724.94,Clothing,2023-02-17,0,Full-Time Employed,95
332,46,Female,San Jose,Platinum,28,4815.74,Clothing,2023-10-31,0,Full-Time Employed,28
333,61,Female,Chicago,Platinum,76,821.51,Clothing,2023-03-10,0,Retired,76
334,37,Male,New York,Gold,65,2267.84,Clothing,2023-06-10,1,Part-Time Employed,65
335,67,Female,San Jose,Platinum,34,2521.05,Home Goods,2023-04-12,1,Retired,34
336,59,Male,Houston,Platinum,26,4315.38,Clothing,2023-01-11,0,Full-Time Employed,26
337,47,Female,Los Angeles,Gold,53,3176.79,Books,2023-01-27,0,Full-Time Employed,53
338,64,Female,Philadelphia,Platinum,15,3895.38,Books,2023-04-18,0,Retired,15
339,39,Male,New York,Platinum,49,2476.97,Sports,2023-10-11,0,Part-Time Employed,49
340,27,Male,San Antonio,Bronze,35,3277.23,Sports,2023-02-23,0,Full-Time Employed,35
341,43,Female,San Jose,Bronze,41,3703.51,Sports,2023-08-31,0,Full-Time Employed,41
342,68,Male,Dallas,Platinum,51,3715.62,Clothing,2023-11-15,0,Retired,51
343,50,Male,Phoenix,Gold,63,108.52,Sports,2023-11-10,0,Part-Time Employed,63
344,45,Female,Dallas,Gold,44,589.55,Sports,2023-06-13,0,Part-Time Employed,44
345,27,Female,Dallas,Bronze,39,1881.94,Books,2023-02-19,1,Part-Time Employed,39
346,46,Female,Los Angeles,Gold,20,399.87,Sports,2023-09-03,0,Part-Time Employed,20
347,61,Female,Philadelphia,Gold,43,1976.65,Electronics,2023-03-19,0,Retired,43
348,35,Female,Chicago,Bronze,99,2008.88,Clothing,2023-10-01,1,Part-Time Employed,100
349,59,Male,Phoenix,Silver,22,4609.14,Clothing,2023-05-22,0,Full-Time Employed,22
350,18,Male,Dallas,Bronze,21,2878.65,Clothing,2023-12-18,0,Student,21
351,40,Female,Phoenix,Gold,91,3561.12,Electronics,2023-03-30,0,Full-Time Employed,91
352,34,Female,San Jose,Platinum,36,4447.27,Home Goods,2023-01-20,0,Full-Time Employed,36
353,60,Female,Los Angeles,Gold,28,2266.43,Home Goods,2023-07-02,1,Part-Time Employed,28
354,54,Female,San Diego,Platinum,4,109.61,Books,2023-12-21,0,Part-Time Employed,4
355,48,Female,New York,Platinum,90,1498.15,Home Goods,2023-06-03,0,Part-Time Employed,90
356,42,Male,New York,Platinum,8,4089.38,Electronics,2023-04-02,0,Full-Time Employed,8
357,21,Female,Phoenix,Silver,5,4519.02,Books,2023-02-17,1,Student,5
358,69,Male,Dallas,Silver,5,1822.4,Clothing,2023-12-13,0,Retired,5
359,26,Female,Chicago,Bronze,54,1540.56,Sports,2023-07-28,0,Part-Time Employed,54
360,45,Male,Phoenix,Silver,10,4630.08,Clothing,2023-01-08,0,Full-Time Employed,10
361,47,Male,San Antonio,Platinum,69,1820.26,Sports,2023-09-22,0,Part-Time Employed,69
362,64,Female,San Antonio,Gold,34,3296.0,Sports,2023-02-24,1,Retired,34
363,41,Male,San Antonio,Gold,50,1473.52,Clothing,2023-12-17,1,Part-Time Employed,50
364,50,Female,Chicago,Platinum,75,579.8,Electronics,2023-10-19,0,Part-Time Employed,75
365,37,Female,Phoenix,Gold,24,2556.06,Clothing,2023-03-17,0,Part-Time Employed,24
366,26,Female,San Antonio,Gold,58,4623.84,Electronics,2023-11-29,1,Full-Time Employed,58
367,25,Male,Philadelphia,Silver,97,3131.34,Home Goods,2023-03-20,1,Full-Time Employed,97
368,41,Female,Phoenix,Platinum,78,1123.25,Home Goods,2023-04-13,0,Part-Time Employed,78
369,31,Female,New York,Gold,22,3443.9,Clothing,2023-01-12,0,Full-Time Employed,22
370,35,Male,Houston,Gold,93,3864.97,Electronics,2023-08-02,0,Full-Time Employed,93
371,18,Male,New York,Gold,24,1671.73,Clothing,2023-05-23,0,Student,24
372,29,Female,San Diego,Platinum,6,2840.13,Electronics,2023-03-13,0,Part-Time Employed,6
373,46,Female,Phoenix,Platinum,62,3441.57,Electronics,2023-05-27,0,Full-Time Employed,62
374,54,Female,Houston,Bronze,3,885.73,Clothing,2023-07-16,0,Part-Time Employed,3
375,43,Female,New York,Bronze,1,4824.09,Electronics,2023-06-10,1,Full-Time Employed,1
376,50,Female,San Diego,Gold,10,2311.13,Electronics,2023-11-25,0,Part-Time Employed,10
377,60,Male,San Jose,Silver,72,4900.36,Books,2023-02-05,0,Full-Time Employed,72
378,32,Male,San Jose,Silver,30,1028.91,Books,2023-11-26,1,Part-Time Employed,30
379,40,Female,Philadelphia,Platinum,22,2470.49,Sports,2023-09-13,0,Part-Time Employed,22
380,46,Female,San Antonio,Platinum,81,912.68,Electronics,2023-06-29,0,Part-Time Employed,81
381,38,Female,Houston,Bronze,79,149.89,Sports,2023-05-27,0,Part-Time Employed,79
382,36,Female,New York,Bronze,84,1265.59,Home Goods,2023-11-11,0,Part-Time Employed,84
383,22,Female,New York,Platinum,38,2075.62,Electronics,2023-03-21,0,Part-Time Employed,38
384,40,Female,San Diego,Silver,91,2212.54,Home Goods,2023-05-12,0,Part-Time Employed,91
385,53,Female,New York,Bronze,77,4443.88,Books,2023-03-24,0,Full-Time Employed,77
386,37,Female,San Diego,Bronze,80,3214.82,Home Goods,2023-02-26,0,Full-Time Employed,80
387,25,Male,San Diego,Gold,84,2228.76,Home Goods,2023-09-26,0,Part-Time Employed,84
388,26,Female,Houston,Silver,19,4941.19,Clothing,2023-12-13,1,Full-Time Employed,19
389,31,Male,Houston,Gold,67,3109.7,Electronics,2023-10-21,0,Full-Time Employed,67
390,23,Male,Dallas,Bronze,17,1681.05,Electronics,2023-05-12,1,Part-Time Employed,17
391,18,Male,Los Angeles,Bronze,76,3487.42,Sports,2023-10-17,1,Student,76
392,26,Female,Philadelphia,Bronze,10,2528.93,Home Goods,2023-01-17,0,Part-Time Employed,10
393,33,Female,Phoenix,Bronze,74,4417.72,Books,2023-12-06,1,Full-Time Employed,74
394,33,Female,San Antonio,Platinum,31,4492.91,Books,2023-10-06,0,Full-Time Employed,31
395,29,Female,San Jose,Silver,23,1900.02,Home Goods,2023-05-20,0,Part-Time Employed,23
396,22,Female,Philadelphia,Silver,21,2855.46,Clothing,2023-01-28,0,Part-Time Employed,21
397,57,Male,Philadelphia,Silver,84,1402.29,Home Goods,2023-12-22,0,Part-Time Employed,84
398,46,Female,Philadelphia,Silver,69,3170.52,Home Goods,2023-08-30,0,Full-Time Employed,69
399,63,Male,Chicago,Gold,80,4962.5,Books,2023-05-15,1,Retired,80
400,44,Female,Chicago,Gold,34,4179.68,Home Goods,2023-12-27,0,Full-Time Employed,34
401,28,Female,Houston,Gold,65,1895.41,Sports,2023-03-20,0,Part-Time Employed,65
402,64,Female,Chicago,Bronze,16,567.36,Books,2023-02-05,0,Retired,16
403,67,Female,San Diego,Platinum,78,4836.74,Books,2023-12-04,1,Retired,78
404,45,Female,San Diego,Silver,10,2008.97,Clothing,2023-07-03,0,Part-Time Employed,10
405,69,Male,New York,Platinum,50,1537.57,Home Goods,2023-08-04,0,Retired,50
406,53,Female,Phoenix,Silver,11,1650.04,Books,2023-04-12,0,Part-Time Employed,11
407,59,Male,San Diego,Silver,35,2500.62,Home Goods,2023-03-03,0,Part-Time Employed,35
408,36,Female,Chicago,Gold,40,4788.08,Electronics,2023-07-16,0,Full-Time Employed,40
409,52,Male,San Jose,Bronze,49,4934.45,Clothing,2023-02-05,0,Full-Time Employed,49
410,69,Female,San Antonio,Bronze,45,1551.02,Books,2023-12-17,0,Retired,45
411,48,Female,San Antonio,Platinum,2,1822.2,Sports,2023-10-04,0,Part-Time Employed,2
412,61,Male,Phoenix,Bronze,73,2607.85,Clothing,2023-02-02,0,Retired,73
413,36,Female,Los Angeles,Gold,1,140.12,Home Goods,2023-10-27,0,Part-Time Employed,1
414,63,Male,Los Angeles,Silver,12,956.7,Clothing,2023-05-11,0,Retired,12
415,41,Female,Los Angeles,Platinum,27,4686.69,Electronics,2023-07-28,1,Full-Time Employed,27
416,19,Female,Houston,Gold,95,244.23,Clothing,2023-06-14,0,Student,95
417,24,Male,Chicago,Silver,43,594.78,Books,2023-06-05,0,Part-Time Employed,43
418,60,Female,Phoenix,Bronze,20,2161.17,Electronics,2023-03-12,0,Part-Time Employed,20
419,66,Female,San Diego,Platinum,86,3684.11,Home Goods,2023-04-24,0,Retired,86
420,48,Female,Dallas,Platinum,2,1417.5,Electronics,2023-11-09,0,Part-Time Employed,2
421,34,Male,Phoenix,Silver,61,1599.23,Sports,2023-08-08,1,Part-Time Employed,61
422,44,Female,Phoenix,Bronze,83,1596.82,Clothing,2023-05-12,1,Part-Time Employed,83
423,53,Female,Chicago,Platinum,93,4375.75,Home Goods,2023-04-10,0,Full-Time Employed,93
424,67,Female,San Diego,Bronze,63,1207.88,Books,2023-01-14,0,Retired,63
425,60,Female,Dallas,Bronze,12,2855.77,Sports,2023-10-28,0,Part-Time Employed,12
426,27,Female,Chicago,Silver,50,4999.66,Clothing,2023-04-14,0,Full-Time Employed,50
427,62,Female,New York,Gold,64,3669.48,Books,2023-10-30,0,Retired,64
428,31,Male,New York,Bronze,10,1748.12,Sports,2024-01-01,0,Part-Time Employed,10
429,24,Female,San Antonio,Platinum,25,3850.75,Clothing,2023-07-09,0,Full-Time Employed,25
430,56,Female,Chicago,Platinum,69,4774.19,Books,2023-11-06,0,Full-Time Employed,69
431,57,Female,Houston,Platinum,27,1930.34,Home Goods,2023-03-03,0,Part-Time Employed,27
432,26,Female,Chicago,Platinum,53,3569.26,Clothing,2023-05-28,1,Full-Time Employed,53
433,31,Female,Philadelphia,Silver,55,471.44,Books,2023-12-25,0,Part-Time Employed,55
434,25,Male,San Jose,Bronze,86,4486.95,Sports,2023-11-06,0,Full-Time Employed,86
435,34,Male,San Jose,Silver,79,571.66,Home Goods,2023-08-17,0,Part-Time Employed,79
436,40,Male,New York,Gold,30,1927.33,Sports,2023-08-18,1,Part-Time Employed,30
437,33,Female,San Diego,Bronze,2,2758.28,Home Goods,2023-02-27,1,Part-Time Employed,2
438,43,Male,Dallas,Bronze,79,1391.53,Books,2023-02-26,0,Part-Time Employed,79
439,26,Female,San Antonio,Bronze,1,3281.42,Clothing,2023-05-24,0,Full-Time Employed,1
440,53,Male,Philadelphia,Gold,16,2816.7,Books,2023-02-22,1,Part-Time Employed,16
441,24,Female,Philadelphia,Silver,34,3614.21,Sports,2023-08-29,0,Full-Time Employed,34
442,35,Male,Phoenix,Bronze,33,1835.28,Electronics,2023-03-12,0,Part-Time Employed,33
443,25,Female,San Antonio,Bronze,70,2775.47,Books,2023-11-14,0,Part-Time Employed,70
444,38,Female,San Antonio,Platinum,31,4079.71,Home Goods,2023-09-05,1,Full-Time Employed,31
445,43,Female,San Antonio,Gold,48,4072.41,Sports,2023-12-29,0,Full-Time Employed,48
446,20,Female,Phoenix,Platinum,59,3599.78,Books,2023-08-12,0,Student,59
447,34,Female,Dallas,Platinum,74,2755.49,Sports,2023-08-08,0,Part-Time Employed,74
448,68,Male,New York,Silver,8,3398.98,Home Goods,2023-03-25,0,Retired,8
449,63,Male,Chicago,Platinum,31,525.71,Home Goods,2023-02-15,0,Retired,31
450,41,Female,Dallas,Gold,86,2409.45,Home Goods,2023-01-19,0,Part-Time Employed,86
451,42,Female,San Diego,Gold,31,4314.7,Clothing,2023-07-12,0,Full-Time Employed,31
452,22,Female,Los Angeles,Bronze,42,3076.09,Books,2023-05-10,0,Full-Time Employed,42
453,54,Male,San Antonio,Silver,9,4714.25,Clothing,2023-08-21,0,Full-Time Employed,9
454,62,Male,San Diego,Bronze,66,1384.67,Home Goods,2023-08-21,0,Retired,66
455,67,Female,Houston,Platinum,86,571.88,Electronics,2023-07-27,0,Retired,86
456,41,Female,Dallas,Bronze,9,3170.41,Books,2023-05-20,0,Full-Time Employed,9
457,48,Male,Los Angeles,Gold,50,545.54,Books,2023-05-03,0,Part-Time Employed,50
458,43,Female,Chicago,Gold,65,3932.46,Sports,2023-01-20,1,Full-Time Employed,65
459,38,Female,Dallas,Platinum,92,1358.04,Clothing,2023-10-21,0,Part-Time Employed,92
460,51,Male,Philadelphia,Bronze,51,2739.88,Electronics,2023-08-22,0,Part-Time Employed,51
461,55,Male,New York,Gold,49,4075.75,Clothing,2023-05-12,0,Full-Time Employed,49
462,41,Male,Philadelphia,Gold,90,3961.37,Clothing,2023-12-12,0,Full-Time Employed,90
463,45,Male,New York,Silver,30,2530.28,Home Goods,2023-07-25,0,Part-Time Employed,30
464,47,Male,San Diego,Bronze,72,4881.65,Books,2023-09-08,1,Full-Time Employed,72
465,51,Male,New York,Bronze,27,2538.4,Clothing,2023-04-15,0,Part-Time Employed,27
466,69,Female,Phoenix,Silver,96,1466.08,Electronics,2023-12-30,0,Retired,96
467,69,Male,Los Angeles,Gold,15,1581.91,Books,2023-04-16,0,Retired,15
468,40,Male,Philadelphia,Silver,20,3743.85,Books,2023-05-02,1,Full-Time Employed,20
469,25,Female,Los Angeles,Silver,9,2241.82,Clothing,2023-10-16,0,Part-Time Employed,9
470,59,Male,New York,Silver,40,2152.06,Clothing,2023-02-10,0,Part-Time Employed,40
471,67,Male,New York,Gold,30,200.38,Electronics,2023-08-29,1,Retired,30
472,27,Female,Houston,Platinum,24,1595.86,Electronics,2023-07-25,0,Part-Time Employed,24
473,18,Male,Houston,Platinum,78,4315.88,Books,2024-01-05,0,Student,78
474,37,Male,Chicago,Platinum,41,4037.17,Sports,2023-11-08,0,Full-Time Employed,41
475,54,Female,Houston,Silver,2,3757.9,Books,2023-03-14,0,Full-Time Employed,2
476,35,Male,San Antonio,Platinum,90,213.33,Sports,2023-06-13,1,Part-Time Employed,90
477,38,Female,New York,Bronze,89,232.25,Electronics,2023-11-12,0,Part-Time Employed,89
478,66,Male,San Jose,Platinum,31,1626.18,Home Goods,2023-12-10,0,Retired,31
479,21,Male,Philadelphia,Gold,42,2424.82,Clothing,2023-07-27,0,Student,42
480,60,Female,Los Angeles,Silver,81,4557.73,Clothing,2023-06-22,0,Full-Time Employed,81
481,19,Female,Philadelphia,Silver,63,1984.69,Clothing,2023-09-01,0,Student,63
482,38,Female,Philadelphia,Platinum,76,1513.77,Sports,2023-12-29,0,Part-Time Employed,76
483,54,Female,Houston,Silver,72,2898.65,Sports,2023-05-08,0,Part-Time Employed,72
484,22,Female,San Diego,Silver,86,4582.0,Books,2023-06-09,0,Full-Time Employed,86
485,34,Male,Dallas,Silver,89,3719.33,Electronics,2023-05-02,1,Full-Time Employed,89
486,66,Female,San Diego,Silver,38,4297.66,Home Goods,2023-08-01,1,Retired,38
487,65,Female,Dallas,Bronze,44,992.77,Sports,2023-05-20,0,Retired,44
488,28,Female,Los Angeles,Gold,60,715.76,Books,2023-06-11,1,Part-Time Employed,60
489,63,Female,Houston,Bronze,37,2765.95,Books,2023-02-22,0,Retired,37
490,58,Female,Phoenix,Platinum,33,3517.12,Electronics,2023-11-16,0,Full-Time Employed,33
491,48,Female,San Jose,Platinum,74,4779.44,Books,2023-04-21,0,Full-Time Employed,74
492,45,Male,Los Angeles,Silver,17,1920.52,Home Goods,2023-07-12,0,Part-Time Employed,17
493,61,Male,Houston,Silver,36,1798.13,Electronics,2023-10-07,1,Retired,36
494,49,Female,Houston,Platinum,4,2627.69,Clothing,2023-07-27,0,Part-Time Employed,4
495,38,Male,San Diego,Silver,40,3456.2,Home Goods,2023-01-17,0,Full-Time Employed,40
496,24,Female,Chicago,Bronze,38,2873.52,Clothing,2023-06-03,1,Part-Time Employed,38
497,27,Male,Houston,Silver,4,3642.85,Home Goods,2023-03-13,0,Full-Time Employed,4
498,45,Male,Dallas,Bronze,41,1963.54,Clothing,2023-07-27,1,Part-Time Employed,41
499,65,Female,Phoenix,Gold,59,4324.77,Books,2023-06-17,0,Retired,59
500,53,Female,Chicago,Bronze,2,996.58,Sports,2023-02-17,0,Part-Time Employed,2
501,37,Female,San Antonio,Platinum,4,1647.93,Sports,2023-11-01,0,Part-Time Employed,4
502,30,Male,Philadelphia,Platinum,12,3891.02,Home Goods,2023-04-13,0,Full-Time Employed,12
503,36,Female,San Antonio,Platinum,4,1744.79,Clothing,2023-02-12,0,Part-Time Employed,4
504,67,Female,San Diego,Bronze,60,3373.96,Home Goods,2023-08-13,0,Retired,60
505,28,Female,Philadelphia,Gold,13,1510.21,Books,2023-01-10,0,Part-Time Employed,13
506,52,Female,New York,Platinum,97,1016.81,Sports,2023-11-29,0,Part-Time Employed,97
507,51,Female,Dallas,Silver,40,1573.59,Clothing,2023-03-23,0,Part-Time Employed,40
508,61,Female,Houston,Bronze,51,4446.27,Clothing,2023-06-26,0,Retired,51
509,21,Male,Houston,Gold,1,2358.33,Books,2023-09-22,0,Student,1
510,30,Female,Dallas,Bronze,55,1204.53,Sports,2024-01-01,0,Part-Time Employed,55
511,54,Male,Los Angeles,Bronze,55,1675.05,Clothing,2023-05-12,0,Part-Time Employed,55
512,19,Female,Houston,Gold,88,113.58,Sports,2023-06-10,0,Student,88
513,67,Male,San Jose,Bronze,72,3803.46,Electronics,2023-01-19,0,Retired,72
514,18,Female,Philadelphia,Platinum,60,1205.82,Home Goods,2023-06-10,1,Student,60
515,57,Female,Chicago,Gold,66,3029.81,Books,2023-07-25,0,Full-Time Employed,66
516,42,Male,Houston,Bronze,99,223.04,Clothing,2023-05-13,0,Part-Time Employed,100
517,54,Male,San Jose,Silver,14,4189.04,Electronics,2023-10-14,0,Full-Time Employed,14
518,53,Male,San Jose,Gold,57,1018.48,Clothing,2023-03-30,0,Part-Time Employed,57
519,23,Female,Phoenix,Silver,31,123.37,Electronics,2023-12-07,0,Part-Time Employed,31
520,24,Female,Los Angeles,Bronze,86,1575.82,Electronics,2023-04-25,0,Part-Time Employed,86
521,21,Male,Philadelphia,Silver,82,4610.39,Sports,2023-04-17,0,Student,82
522,52,Female,Los Angeles,Gold,24,1386.81,Books,2023-10-07,0,Part-Time Employed,24
523,58,Male,Dallas,Bronze,36,2567.05,Clothing,2023-07-30,0,Part-Time Employed,36
524,51,Male,San Jose,Gold,34,2095.43,Home Goods,2023-10-30,1,Part-Time Employed,34
525,46,Male,San Jose,Bronze,7,1541.82,Books,2023-04-20,0,Part-Time Employed,7
526,22,Male,San Jose,Platinum,25,4644.03,Home Goods,2023-04-23,0,Full-Time Employed,25
527,44,Female,Phoenix,Platinum,35,3966.08,Clothing,2023-10-21,0,Full-Time Employed,35
528,50,Female,Los Angeles,Platinum,58,3833.38,Clothing,2023-08-22,0,Full-Time Employed,58
529,63,Female,San Antonio,Silver,74,2677.92,Home Goods,2023-02-20,0,Retired,74
530,69,Male,Chicago,Silver,25,4141.82,Clothing,2023-03-22,0,Retired,25
531,27,Female,New York,Platinum,94,2346.3,Electronics,2023-07-28,0,Part-Time Employed,94
532,23,Female,Chicago,Gold,6,2379.43,Electronics,2023-12-07,0,Part-Time Employed,6
533,51,Female,Los Angeles,Gold,49,2519.49,Clothing,2023-06-05,0,Part-Time Employed,49
534,25,Male,San Antonio,Bronze,26,1260.86,Sports,2023-02-20,1,Part-Time Employed,26
535,48,Male,San Antonio,Gold,69,4625.89,Clothing,2023-10-04,1,Full-Time Employed,69
536,26,Female,Los Angeles,Gold,39,1367.88,Clothing,2023-11-10,0,Part-Time Employed,39
537,38,Female,Los Angeles,Silver,1,1070.98,Home Goods,2023-06-24,0,Part-Time Employed,1
538,25,Male,Los Angeles,Gold,60,1294.38,Electronics,2023-01-08,0,Part-Time Employed,60
539,21,Female,Chicago,Gold,79,4105.03,Sports,2023-01-23,0,Student,79
540,39,Female,Houston,Bronze,74,3865.87,Electronics,2023-03-15,0,Full-Time Employed,74
541,45,Female,San Diego,Platinum,51,2192.82,Sports,2023-05-06,0,Part-Time Employed,51
542,62,Female,Philadelphia,Platinum,29,167.53,Books,2023-09-19,1,Retired,29
543,21,Female,San Diego,Silver,16,4881.1,Books,2023-04-11,0,Student,16
544,56,Female,Phoenix,Silver,67,749.4,Sports,2023-10-07,1,Part-Time Employed,67
545,38,Female,Los Angeles,Bronze,37,4271.97,Clothing,2023-07-17,1,Full-Time Employed,37
546,25,Female,Dallas,Silver,8,3930.44,Electronics,2023-12-12,0,Full-Time Employed,8
547,37,Male,Phoenix,Bronze,82,4696.57,Home Goods,2023-01-16,0,Full-Time Employed,82
548,49,Male,Philadelphia,Platinum,32,3889.65,Books,2023-07-13,0,Full-Time Employed,32
549,18,Female,New York,Platinum,44,1723.72,Home Goods,2023-08-05,0,Student,44
550,23,Female,Los Angeles,Bronze,42,1236.38,Clothing,2023-07-01,0,Part-Time Employed,42
551,45,Male,San Jose,Platinum,80,1950.69,Sports,2023-12-05,0,Part-Time Employed,80
552,61,Female,San Diego,Gold,29,1095.13,Home Goods,2023-12-21,1,Retired,29
