CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Churn
375,43,Female,New York,Bronze,1,4824.09,Electronics,2023/6/10,1
376,50,Female,San Diego,Gold,10,2311.13,Electronics,2023/11/25,0
377,60,Male,San Jose,Silver,72,4900.36,Books,2023/2/5,0
378,32,Male,San Jose,Silver,30,1028.91,Books,2023/11/26,1
379,40,Female,Philadelphia,Platinum,22,2470.49,Sports,2023/9/13,0
380,46,Female,San Antonio,Platinum,81,912.68,Electronics,2023/6/29,0
381,38,Female,Houston,Bronze,79,149.89,Sports,2023/5/27,0
382,36,Female,New York,Bronze,84,1265.59,Home Goods,2023/11/11,0
383,22,Female,New York,Platinum,38,2075.62,Electronics,2023/3/21,0
384,40,Female,San Diego,Silver,91,2212.54,Home Goods,2023/5/12,0
385,53,Female,New York,Bronze,77,4443.88,Books,2023/3/24,0
386,37,Female,San Diego,Bronze,80,3214.82,Home Goods,2023/2/26,0
387,25,Male,San Diego,Gold,84,2228.76,Home Goods,2023/9/26,0
388,26,Female,Houston,Silver,19,4941.19,Clothing,2023/12/13,1
389,31,Male,Houston,Gold,67,3109.7,Electronics,2023/10/21,0
390,23,Male,Dallas,Bronze,17,1681.05,Electronics,2023/5/12,1
391,18,Male,Los Angeles,Bronze,76,3487.42,Sports,2023/10/17,1
392,26,Female,Philadelphia,Bronze,10,2528.93,Home Goods,2023/1/17,0
393,33,Female,Phoenix,Bronze,74,4417.72,Books,2023/12/6,1
394,33,Female,San Antonio,Platinum,31,4492.91,Books,2023/10/6,0
395,29,Female,San Jose,Silver,23,1900.02,Home Goods,2023/5/20,0
396,22,Female,Philadelphia,Silver,21,2855.46,Clothing,2023/1/28,0
397,57,Male,Philadelphia,Silver,84,1402.29,Home Goods,2023/12/22,0
398,46,Female,Philadelphia,Silver,69,3170.52,Home Goods,2023/8/30,0
399,63,Male,Chicago,Gold,80,4962.5,Books,2023/5/15,1
400,44,Female,Chicago,Gold,34,4179.68,Home Goods,2023/12/27,0
401,28,Female,Houston,Gold,65,1895.41,Sports,2023/3/20,0
402,64,Female,Chicago,Bronze,16,567.36,Books,2023/2/5,0
403,67,Female,San Diego,Platinum,78,4836.74,Books,2023/12/4,1
404,45,Female,San Diego,Silver,10,2008.97,Clothing,2023/7/3,0
405,69,Male,New York,Platinum,50,1537.57,Home Goods,2023/8/4,0
406,53,Female,Phoenix,Silver,11,1650.04,Books,2023/4/12,0
407,59,Male,San Diego,Silver,35,2500.62,Home Goods,2023/3/3,0
408,36,Female,Chicago,Gold,40,4788.08,Electronics,2023/7/16,0
409,52,Male,San Jose,Bronze,49,4934.45,Clothing,2023/2/5,0
410,69,Female,San Antonio,Bronze,45,1551.02,Books,2023/12/17,0
411,48,Female,San Antonio,Platinum,2,1822.2,Sports,2023/10/4,0
412,61,Male,Phoenix,Bronze,73,2607.85,Clothing,2023/2/2,0
413,36,Female,Los Angeles,Gold,1,140.12,Home Goods,2023/10/27,0
414,63,Male,Los Angeles,Silver,12,956.7,Clothing,2023/5/11,0
415,41,Female,Los Angeles,Platinum,27,4686.69,Electronics,2023/7/28,1
416,19,Female,Houston,Gold,95,244.23,Clothing,2023/6/14,0
417,24,Male,Chicago,Silver,43,594.78,Books,2023/6/5,0
418,60,Female,Phoenix,Bronze,20,2161.17,Electronics,2023/3/12,0
419,66,Female,San Diego,Platinum,86,3684.11,Home Goods,2023/4/24,0
420,48,Female,Dallas,Platinum,2,1417.5,Electronics,2023/11/9,0
421,34,Male,Phoenix,Silver,61,1599.23,Sports,2023/8/8,1
422,44,Female,Phoenix,Bronze,83,1596.82,Clothing,2023/5/12,1
423,53,Female,Chicago,Platinum,93,4375.75,Home Goods,2023/4/10,0
424,67,Female,San Diego,Bronze,63,1207.88,Books,2023/1/14,0
425,60,Female,Dallas,Bronze,12,2855.77,Sports,2023/10/28,0
426,27,Female,Chicago,Silver,50,4999.66,Clothing,2023/4/14,0
427,62,Female,New York,Gold,64,3669.48,Books,2023/10/30,0
428,31,Male,New York,Bronze,10,1748.12,Sports,2024/1/1,0
429,24,Female,San Antonio,Platinum,25,3850.75,Clothing,2023/7/9,0
430,56,Female,Chicago,Platinum,69,4774.19,Books,2023/11/6,0
431,57,Female,Houston,Platinum,27,1930.34,Home Goods,2023/3/3,0
432,26,Female,Chicago,Platinum,53,3569.26,Clothing,2023/5/28,1
433,31,Female,Philadelphia,Silver,55,471.44,Books,2023/12/25,0
434,25,Male,San Jose,Bronze,86,4486.95,Sports,2023/11/6,0
435,34,Male,San Jose,Silver,79,571.66,Home Goods,2023/8/17,0
436,40,Male,New York,Gold,30,1927.33,Sports,2023/8/18,1
437,33,Female,San Diego,Bronze,2,2758.28,Home Goods,2023/2/27,1
438,43,Male,Dallas,Bronze,79,1391.53,Books,2023/2/26,0
439,26,Female,San Antonio,Bronze,1,3281.42,Clothing,2023/5/24,0
440,53,Male,Philadelphia,Gold,16,2816.7,Books,2023/2/22,1
441,24,Female,Philadelphia,Silver,34,3614.21,Sports,2023/8/29,0
442,35,Male,Phoenix,Bronze,33,1835.28,Electronics,2023/3/12,0
443,25,Female,San Antonio,Bronze,70,2775.47,Books,2023/11/14,0
444,38,Female,San Antonio,Platinum,31,4079.71,Home Goods,2023/9/5,1
445,43,Female,San Antonio,Gold,48,4072.41,Sports,2023/12/29,0
446,20,Female,Phoenix,Platinum,59,3599.78,Books,2023/8/12,0
447,34,Female,Dallas,Platinum,74,2755.49,Sports,2023/8/8,0
448,68,Male,New York,Silver,8,3398.98,Home Goods,2023/3/25,0
449,63,Male,Chicago,Platinum,31,525.71,Home Goods,2023/2/15,0
450,41,Female,Dallas,Gold,86,2409.45,Home Goods,2023/1/19,0
451,42,Female,San Diego,Gold,31,4314.7,Clothing,2023/7/12,0
452,22,Female,Los Angeles,Bronze,42,3076.09,Books,2023/5/10,0
453,54,Male,San Antonio,Silver,9,4714.25,Clothing,2023/8/21,0
454,62,Male,San Diego,Bronze,66,1384.67,Home Goods,2023/8/21,0
455,67,Female,Houston,Platinum,86,571.88,Electronics,2023/7/27,0
456,41,Female,Dallas,Bronze,9,3170.41,Books,2023/5/20,0
457,48,Male,Los Angeles,Gold,50,545.54,Books,2023/5/3,0
458,43,Female,Chicago,Gold,65,3932.46,Sports,2023/1/20,1
459,38,Female,Dallas,Platinum,92,1358.04,Clothing,2023/10/21,0
460,51,Male,Philadelphia,Bronze,51,2739.88,Electronics,2023/8/22,0
461,55,Male,New York,Gold,49,4075.75,Clothing,2023/5/12,0
462,41,Male,Philadelphia,Gold,90,3961.37,Clothing,2023/12/12,0
463,45,Male,New York,Silver,30,2530.28,Home Goods,2023/7/25,0
464,47,Male,San Diego,Bronze,72,4881.65,Books,2023/9/8,1
465,51,Male,New York,Bronze,27,2538.4,Clothing,2023/4/15,0
466,69,Female,Phoenix,Silver,96,1466.08,Electronics,2023/12/30,0
467,69,Male,Los Angeles,Gold,15,1581.91,Books,2023/4/16,0
468,40,Male,Philadelphia,Silver,20,3743.85,Books,2023/5/2,1
469,25,Female,Los Angeles,Silver,9,2241.82,Clothing,2023/10/16,0
470,59,Male,New York,Silver,40,2152.06,Clothing,2023/2/10,0
471,67,Male,New York,Gold,30,200.38,Electronics,2023/8/29,1
472,27,Female,Houston,Platinum,24,1595.86,Electronics,2023/7/25,0
473,18,Male,Houston,Platinum,78,4315.88,Books,2024/1/5,0
474,37,Male,Chicago,Platinum,41,4037.17,Sports,2023/11/8,0
475,54,Female,Houston,Silver,2,3757.9,Books,2023/3/14,0
476,35,Male,San Antonio,Platinum,90,213.33,Sports,2023/6/13,1
477,38,Female,New York,Bronze,89,232.25,Electronics,2023/11/12,0
478,66,Male,San Jose,Platinum,31,1626.18,Home Goods,2023/12/10,0
479,21,Male,Philadelphia,Gold,42,2424.82,Clothing,2023/7/27,0
480,60,Female,Los Angeles,Silver,81,4557.73,Clothing,2023/6/22,0
481,19,Female,Philadelphia,Silver,63,1984.69,Clothing,2023/9/1,0
482,38,Female,Philadelphia,Platinum,76,1513.77,Sports,2023/12/29,0
483,54,Female,Houston,Silver,72,2898.65,Sports,2023/5/8,0
484,22,Female,San Diego,Silver,86,4582,Books,2023/6/9,0
485,34,Male,Dallas,Silver,89,3719.33,Electronics,2023/5/2,1
486,66,Female,San Diego,Silver,38,4297.66,Home Goods,2023/8/1,1
487,65,Female,Dallas,Bronze,44,992.77,Sports,2023/5/20,0
488,28,Female,Los Angeles,Gold,60,715.76,Books,2023/6/11,1
489,63,Female,Houston,Bronze,37,2765.95,Books,2023/2/22,0
490,58,Female,Phoenix,Platinum,33,3517.12,Electronics,2023/11/16,0
491,48,Female,San Jose,Platinum,74,4779.44,Books,2023/4/21,0
492,45,Male,Los Angeles,Silver,17,1920.52,Home Goods,2023/7/12,0
493,61,Male,Houston,Silver,36,1798.13,Electronics,2023/10/7,1
494,49,Female,Houston,Platinum,4,2627.69,Clothing,2023/7/27,0
495,38,Male,San Diego,Silver,40,3456.2,Home Goods,2023/1/17,0
496,24,Female,Chicago,Bronze,38,2873.52,Clothing,2023/6/3,1
497,27,Male,Houston,Silver,4,3642.85,Home Goods,2023/3/13,0
498,45,Male,Dallas,Bronze,41,1963.54,Clothing,2023/7/27,1
499,65,Female,Phoenix,Gold,59,4324.77,Books,2023/6/17,0
500,53,Female,Chicago,Bronze,2,996.58,Sports,2023/2/17,0
501,37,Female,San Antonio,Platinum,4,1647.93,Sports,2023/11/1,0
502,30,Male,Philadelphia,Platinum,12,3891.02,Home Goods,2023/4/13,0
503,36,Female,San Antonio,Platinum,4,1744.79,Clothing,2023/2/12,0
504,67,Female,San Diego,Bronze,60,3373.96,Home Goods,2023/8/13,0
505,28,Female,Philadelphia,Gold,13,1510.21,Books,2023/1/10,0
506,52,Female,New York,Platinum,97,1016.81,Sports,2023/11/29,0
507,51,Female,Dallas,Silver,40,1573.59,Clothing,2023/3/23,0
508,61,Female,Houston,Bronze,51,4446.27,Clothing,2023/6/26,0
509,21,Male,Houston,Gold,1,2358.33,Books,2023/9/22,0
510,30,Female,Dallas,Bronze,55,1204.53,Sports,2024/1/1,0
511,54,Male,Los Angeles,Bronze,55,1675.05,Clothing,2023/5/12,0
512,19,Female,Houston,Gold,88,113.58,Sports,2023/6/10,0
513,67,Male,San Jose,Bronze,72,3803.46,Electronics,2023/1/19,0
514,18,Female,Philadelphia,Platinum,60,1205.82,Home Goods,2023/6/10,1
515,57,Female,Chicago,Gold,66,3029.81,Books,2023/7/25,0
516,42,Male,Houston,Bronze,99,223.04,Clothing,2023/5/13,0
517,54,Male,San Jose,Silver,14,4189.04,Electronics,2023/10/14,0
518,53,Male,San Jose,Gold,57,1018.48,Clothing,2023/3/30,0
519,23,Female,Phoenix,Silver,31,123.37,Electronics,2023/12/7,0
520,24,Female,Los Angeles,Bronze,86,1575.82,Electronics,2023/4/25,0
521,21,Male,Philadelphia,Silver,82,4610.39,Sports,2023/4/17,0
522,52,Female,Los Angeles,Gold,24,1386.81,Books,2023/10/7,0
523,58,Male,Dallas,Bronze,36,2567.05,Clothing,2023/7/30,0
524,51,Male,San Jose,Gold,34,2095.43,Home Goods,2023/10/30,1
525,46,Male,San Jose,Bronze,7,1541.82,Books,2023/4/20,0
526,22,Male,San Jose,Platinum,25,4644.03,Home Goods,2023/4/23,0
527,44,Female,Phoenix,Platinum,35,3966.08,Clothing,2023/10/21,0
528,50,Female,Los Angeles,Platinum,58,3833.38,Clothing,2023/8/22,0
529,63,Female,San Antonio,Silver,74,2677.92,Home Goods,2023/2/20,0
530,69,Male,Chicago,Silver,25,4141.82,Clothing,2023/3/22,0
531,27,Female,New York,Platinum,94,2346.3,Electronics,2023/7/28,0
532,23,Female,Chicago,Gold,6,2379.43,Electronics,2023/12/7,0
533,51,Female,Los Angeles,Gold,49,2519.49,Clothing,2023/6/5,0
534,25,Male,San Antonio,Bronze,26,1260.86,Sports,2023/2/20,1
535,48,Male,San Antonio,Gold,69,4625.89,Clothing,2023/10/4,1
536,26,Female,Los Angeles,Gold,39,1367.88,Clothing,2023/11/10,0
537,38,Female,Los Angeles,Silver,1,1070.98,Home Goods,2023/6/24,0
538,25,Male,Los Angeles,Gold,60,1294.38,Electronics,2023/1/8,0
539,21,Female,Chicago,Gold,79,4105.03,Sports,2023/1/23,0
540,39,Female,Houston,Bronze,74,3865.87,Electronics,2023/3/15,0
541,45,Female,San Diego,Platinum,51,2192.82,Sports,2023/5/6,0
542,62,Female,Philadelphia,Platinum,29,167.53,Books,2023/9/19,1
543,21,Female,San Diego,Silver,16,4881.1,Books,2023/4/11,0
544,56,Female,Phoenix,Silver,67,749.4,Sports,2023/10/7,1
545,38,Female,Los Angeles,Bronze,37,4271.97,Clothing,2023/7/17,1
546,25,Female,Dallas,Silver,8,3930.44,Electronics,2023/12/12,0
547,37,Male,Phoenix,Bronze,82,4696.57,Home Goods,2023/1/16,0
548,49,Male,Philadelphia,Platinum,32,3889.65,Books,2023/7/13,0
549,18,Female,New York,Platinum,44,1723.72,Home Goods,2023/8/5,0
550,23,Female,Los Angeles,Bronze,42,1236.38,Clothing,2023/7/1,0
551,45,Male,San Jose,Platinum,80,1950.69,Sports,2023/12/5,0
552,61,Female,San Diego,Gold,29,1095.13,Home Goods,2023/12/21,1
553,48,Male,Philadelphia,Gold,55,3625.92,Clothing,2023/6/5,0
554,27,Male,San Diego,Platinum,53,4149.94,Clothing,2023/8/19,0
555,37,Male,Chicago,Bronze,43,3267.55,Home Goods,2023/8/13,0
556,25,Female,Dallas,Gold,32,1011.85,Electronics,2023/3/27,1
557,39,Female,Philadelphia,Gold,87,283.19,Books,2023/3/12,1
558,55,Female,San Jose,Platinum,58,2943.97,Books,2023/8/31,0
559,46,Female,New York,Silver,24,2367.1,Clothing,2023/4/4,0
560,26,Female,New York,Silver,69,1078.55,Books,2023/11/30,0
561,61,Female,New York,Platinum,65,1903.61,Clothing,2023/4/16,0
562,64,Female,Phoenix,Platinum,18,2753.18,Electronics,2023/3/8,0
563,18,Male,Phoenix,Gold,71,3201.29,Sports,2023/4/19,0
564,58,Female,San Diego,Bronze,69,2435.55,Sports,2023/12/6,0
565,69,Female,Los Angeles,Bronze,76,4859.82,Sports,2023/7/1,1
566,56,Female,Chicago,Gold,97,326.51,Electronics,2023/7/14,1
567,43,Female,San Jose,Gold,81,3325.22,Sports,2023/3/4,0
568,28,Female,Chicago,Bronze,3,4556.83,Sports,2024/1/3,1
569,69,Female,Houston,Silver,75,1259.16,Home Goods,2023/6/7,0
570,52,Male,Los Angeles,Silver,40,1147.17,Electronics,2023/1/26,0
571,41,Female,Philadelphia,Bronze,39,3834.94,Sports,2023/6/29,0
572,50,Female,Houston,Platinum,55,2483.23,Home Goods,2023/1/31,0
573,37,Male,Houston,Platinum,1,4961.67,Sports,2023/12/3,0
574,44,Female,Houston,Gold,10,2986.71,Clothing,2023/3/17,0
575,32,Male,Chicago,Silver,76,4624.87,Sports,2023/10/17,0
576,50,Male,Houston,Platinum,45,159.83,Home Goods,2023/4/5,0
577,69,Female,Houston,Platinum,53,857.24,Clothing,2023/7/25,0
578,24,Female,Philadelphia,Platinum,82,3453.65,Electronics,2023/4/9,0
579,51,Female,Philadelphia,Bronze,48,2140.69,Electronics,2023/7/24,0
580,62,Female,Los Angeles,Gold,70,4196.23,Electronics,2023/9/9,0
581,68,Female,Phoenix,Gold,49,2201.6,Sports,2023/1/12,0
582,63,Female,Houston,Silver,39,3593.68,Home Goods,2023/4/14,0
583,59,Female,Chicago,Platinum,37,2874.18,Electronics,2023/5/17,0
584,22,Female,Los Angeles,Gold,5,687.53,Home Goods,2023/3/4,0
585,47,Male,San Antonio,Bronze,76,3617.96,Electronics,2023/8/11,0
586,45,Female,Philadelphia,Bronze,40,3561.22,Books,2023/7/8,0
587,35,Female,Phoenix,Bronze,94,667.02,Clothing,2023/4/15,0
588,53,Male,Philadelphia,Platinum,63,2853.37,Sports,2023/10/24,1
589,20,Male,Chicago,Bronze,46,1744.69,Clothing,2023/8/1,0
590,38,Male,San Antonio,Platinum,76,2348.36,Clothing,2023/11/1,0
591,63,Female,San Antonio,Gold,43,2171.52,Books,2023/2/28,1
592,33,Female,San Antonio,Bronze,33,613.39,Home Goods,2023/10/14,0
593,54,Female,Philadelphia,Platinum,2,874.31,Clothing,2023/10/1,0
594,59,Female,Dallas,Silver,48,525.36,Books,2023/11/8,0
595,22,Female,San Jose,Gold,35,1042.99,Home Goods,2023/7/31,0
596,67,Female,New York,Gold,43,4276.98,Books,2023/3/19,1
597,68,Female,Philadelphia,Platinum,43,220.16,Home Goods,2023/7/21,0
598,31,Male,Dallas,Platinum,75,2214.92,Books,2023/8/30,0
599,48,Male,Phoenix,Gold,43,4024.59,Clothing,2023/2/25,1
600,63,Female,San Jose,Platinum,47,591.27,Clothing,2023/12/4,1
601,41,Male,San Jose,Bronze,80,1215.8,Books,2023/12/19,0
602,52,Female,San Jose,Platinum,91,3664.45,Clothing,2023/4/17,0
603,53,Male,New York,Gold,41,3273.01,Books,2023/8/14,0
604,27,Female,Chicago,Bronze,81,2858.82,Books,2023/8/31,0
605,44,Female,San Jose,Platinum,44,941.04,Sports,2023/1/8,1
606,44,Male,Phoenix,Bronze,93,3993.2,Electronics,2023/12/6,0
607,40,Male,Phoenix,Platinum,65,792.93,Clothing,2023/3/25,1
608,30,Female,San Diego,Gold,64,760.51,Books,2023/2/1,0
609,33,Female,San Jose,Gold,45,3995.67,Electronics,2023/6/18,1
610,52,Female,Dallas,Bronze,3,1909.19,Books,2023/8/10,0
611,44,Female,San Jose,Gold,23,1631.82,Clothing,2023/7/4,0
612,69,Female,Dallas,Gold,25,1465.49,Books,2023/6/15,1
613,56,Male,San Antonio,Bronze,45,1692.36,Home Goods,2023/4/9,0
614,64,Male,Phoenix,Bronze,84,1768.88,Home Goods,2023/6/6,0
615,34,Female,Houston,Gold,95,3512.2,Sports,2023/7/19,1
616,65,Male,Dallas,Bronze,78,1277.28,Clothing,2023/7/23,0
617,58,Female,Dallas,Bronze,8,1694.1,Clothing,2023/8/19,0
618,18,Female,San Diego,Platinum,84,3903.44,Electronics,2023/5/8,0
619,28,Male,Dallas,Silver,54,4574.44,Books,2023/2/14,1
620,29,Female,Philadelphia,Gold,63,3102.9,Clothing,2023/10/12,0
621,31,Male,Los Angeles,Gold,30,615.08,Clothing,2023/9/9,0
622,25,Male,San Diego,Platinum,85,2753.76,Electronics,2023/9/20,1
623,48,Male,San Jose,Gold,9,3176.12,Home Goods,2023/4/7,0
624,24,Female,Dallas,Gold,75,1638.86,Clothing,2023/8/9,0
625,63,Female,Philadelphia,Gold,42,4157.2,Electronics,2023/3/4,1
626,48,Male,Los Angeles,Bronze,35,3932.19,Home Goods,2023/4/22,1
627,33,Female,San Jose,Gold,47,2919,Clothing,2023/11/8,0
628,59,Male,Dallas,Gold,62,810.58,Home Goods,2023/11/18,1
629,56,Female,San Jose,Silver,76,3517.17,Clothing,2023/11/25,0
630,61,Female,San Antonio,Platinum,73,4487.21,Sports,2023/3/26,0
631,36,Male,Philadelphia,Platinum,56,1325.5,Books,2023/6/2,0
632,25,Male,Los Angeles,Bronze,86,4797.56,Electronics,2023/1/18,0
633,46,Male,San Diego,Gold,69,3879.38,Clothing,2023/10/21,0
634,19,Female,New York,Gold,48,1571.58,Books,2023/11/17,1
635,59,Female,San Jose,Gold,8,3122.42,Sports,2023/7/14,0
636,20,Male,Chicago,Gold,57,1608.45,Home Goods,2023/9/10,0
637,68,Male,San Antonio,Bronze,86,587.39,Sports,2023/11/28,0
638,46,Male,Chicago,Silver,87,4138.33,Books,2023/3/11,0
639,32,Female,Chicago,Platinum,71,3362.45,Electronics,2023/10/16,0
640,55,Female,San Antonio,Silver,20,3108.6,Books,2023/8/1,0
641,45,Female,Dallas,Gold,44,796.65,Home Goods,2023/2/15,0
642,54,Male,Phoenix,Silver,71,1949.15,Books,2023/6/13,0
643,49,Male,Houston,Silver,97,4395.52,Sports,2023/7/25,1
644,47,Female,Los Angeles,Platinum,87,900.19,Books,2023/7/12,0
645,68,Male,San Antonio,Silver,22,334.72,Books,2023/10/18,1
646,64,Female,Houston,Silver,12,1036.64,Books,2023/11/2,0
647,47,Female,Chicago,Silver,44,1325.88,Books,2023/12/21,0
648,68,Female,Phoenix,Bronze,68,3939.85,Home Goods,2023/1/21,1
649,51,Male,Chicago,Bronze,97,3275.89,Books,2023/1/11,0
650,30,Female,San Jose,Bronze,30,184.98,Electronics,2023/7/3,0
651,50,Female,New York,Silver,22,184.72,Home Goods,2023/3/21,1
652,59,Female,Houston,Bronze,82,2877.79,Home Goods,2023/10/20,1
653,34,Male,San Antonio,Silver,70,3203.13,Books,2023/9/4,0
654,20,Female,Chicago,Silver,92,714.57,Sports,2023/5/28,0
655,26,Female,Chicago,Bronze,2,3091.26,Books,2023/1/17,0
656,69,Female,Dallas,Gold,34,1277.72,Home Goods,2023/3/1,0
657,28,Female,Chicago,Silver,41,1749.93,Clothing,2023/9/11,0
658,66,Male,San Jose,Silver,44,2103.27,Electronics,2023/5/23,0
659,44,Male,San Antonio,Platinum,52,669.35,Sports,2023/2/24,0
660,45,Female,San Antonio,Bronze,95,4819.16,Sports,2023/9/3,0
661,19,Female,Dallas,Platinum,83,4871.45,Sports,2024/1/1,0
662,18,Female,San Diego,Silver,55,2280.51,Home Goods,2023/6/16,1
663,23,Male,San Antonio,Platinum,80,1361.59,Sports,2023/7/11,0
664,42,Female,San Diego,Silver,52,4797.11,Sports,2023/10/19,0
665,52,Female,Phoenix,Platinum,46,4108.48,Clothing,2023/7/14,0
666,33,Female,Los Angeles,Silver,94,3648.72,Clothing,2023/1/12,0
667,21,Male,San Diego,Bronze,5,2362.88,Clothing,2023/7/19,0
668,64,Male,Houston,Platinum,57,2111.84,Sports,2023/3/6,0
669,55,Female,Philadelphia,Platinum,49,3918.81,Sports,2023/12/8,0
670,61,Male,New York,Gold,21,2646.11,Books,2023/10/13,0
671,37,Male,Los Angeles,Gold,17,3336.85,Home Goods,2023/5/26,0
672,42,Female,San Diego,Bronze,54,2874.35,Books,2023/1/7,0
673,24,Female,San Jose,Silver,86,3589.71,Home Goods,2023/9/3,0
674,38,Female,San Jose,Gold,67,561.11,Books,2023/5/10,0
675,24,Female,New York,Bronze,21,1950.34,Clothing,2023/5/21,0
676,46,Female,Philadelphia,Bronze,57,918.74,Sports,2023/2/27,0
677,69,Male,San Antonio,Silver,25,1286.02,Clothing,2023/7/16,0
678,24,Female,Philadelphia,Silver,44,1084.04,Books,2023/4/22,0
679,20,Female,New York,Platinum,85,2566.28,Home Goods,2023/2/10,0
680,46,Female,Dallas,Platinum,64,193.07,Electronics,2023/12/9,0
681,46,Male,New York,Bronze,16,4823.44,Electronics,2023/1/21,0
682,56,Female,San Diego,Bronze,98,2642.92,Sports,2023/3/21,0
683,55,Male,Philadelphia,Bronze,25,357.6,Sports,2023/2/27,0
684,23,Male,Dallas,Platinum,89,3442.06,Books,2023/3/31,0
685,63,Female,San Jose,Gold,92,1417.55,Home Goods,2023/7/19,0
686,27,Female,Chicago,Silver,62,623.16,Home Goods,2023/11/21,0
687,54,Female,San Diego,Bronze,4,4168.49,Clothing,2023/6/17,0
688,31,Male,San Antonio,Platinum,20,1069.75,Books,2023/12/24,0
689,39,Male,Houston,Platinum,13,613.3,Clothing,2024/1/1,0
690,49,Male,Houston,Silver,45,378.84,Books,2023/5/4,0
691,35,Male,Los Angeles,Gold,75,3669.93,Books,2023/5/25,0
692,53,Male,Chicago,Bronze,10,3310.83,Sports,2023/9/27,0
693,63,Female,Houston,Silver,64,140.18,Sports,2023/7/25,0
694,69,Male,San Jose,Platinum,93,1185.25,Home Goods,2023/10/4,0
695,26,Female,San Jose,Gold,47,3552.94,Home Goods,2023/7/23,0
696,43,Female,San Jose,Bronze,96,845.49,Sports,2023/2/9,1
697,39,Female,Dallas,Platinum,88,2926.08,Electronics,2023/11/24,1
698,63,Female,Chicago,Platinum,14,1144.47,Home Goods,2023/3/20,0
699,55,Female,San Antonio,Silver,70,2301.25,Clothing,2023/1/16,0
700,40,Female,Los Angeles,Platinum,46,4350.37,Electronics,2023/11/8,0
701,34,Male,Phoenix,Bronze,8,1582.72,Clothing,2023/6/15,1
702,43,Female,Philadelphia,Platinum,42,3461.26,Books,2023/12/15,0
703,64,Female,Dallas,Silver,17,2247.58,Books,2023/10/27,0
704,55,Female,Philadelphia,Silver,51,571.16,Books,2023/8/18,0
705,19,Female,Philadelphia,Gold,40,1867.11,Home Goods,2023/3/13,0
706,23,Female,Houston,Gold,36,4222.27,Home Goods,2023/6/25,1
707,24,Female,San Diego,Platinum,29,4867.93,Books,2023/8/7,0
708,30,Female,Dallas,Platinum,82,4240.9,Home Goods,2023/2/9,0
709,44,Male,Philadelphia,Platinum,38,894.92,Home Goods,2023/5/9,0
710,28,Female,Houston,Gold,2,1793,Clothing,2023/6/16,0
711,32,Female,Philadelphia,Gold,82,4172.82,Sports,2023/11/12,0
712,26,Female,New York,Platinum,31,2814.09,Books,2023/9/23,0
713,25,Female,Philadelphia,Gold,35,3903.31,Electronics,2023/5/24,1
714,63,Male,Phoenix,Silver,4,3911.14,Sports,2023/10/16,1
715,23,Male,Los Angeles,Gold,34,448.33,Sports,2023/10/29,1
716,65,Male,San Antonio,Silver,44,1777.79,Clothing,2023/8/4,0
717,60,Female,San Diego,Platinum,90,2447.21,Books,2023/11/26,1
718,21,Female,Los Angeles,Silver,2,4731.6,Electronics,2023/4/17,0
719,28,Female,San Antonio,Bronze,99,4501.32,Electronics,2023/8/28,0
720,68,Female,Phoenix,Platinum,57,2172.86,Clothing,2023/9/29,0
721,45,Female,Los Angeles,Silver,50,568.76,Sports,2023/9/30,0
722,43,Female,San Jose,Silver,41,2082.26,Clothing,2023/7/18,0
